"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q1","Q1-2006","JPY","Yen","6","Millions",,,71621200,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q2","Q2-2006","JPY","Yen","6","Millions",,,70598600,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q3","Q3-2006","JPY","Yen","6","Millions",,,71149600,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2006-Q4","Q4-2006","JPY","Yen","6","Millions",,,73255300,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q1","Q1-2007","JPY","Yen","6","Millions",,,71778000,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q2","Q2-2007","JPY","Yen","6","Millions",,,71368100,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q3","Q3-2007","JPY","Yen","6","Millions",,,71766500,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2007-Q4","Q4-2007","JPY","Yen","6","Millions",,,73477100,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q1","Q1-2008","JPY","Yen","6","Millions",,,72613500,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q2","Q2-2008","JPY","Yen","6","Millions",,,70959500,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q3","Q3-2008","JPY","Yen","6","Millions",,,72319000,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2008-Q4","Q4-2008","JPY","Yen","6","Millions",,,71726300,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q1","Q1-2009","JPY","Yen","6","Millions",,,69218900,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q2","Q2-2009","JPY","Yen","6","Millions",,,68762800,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q3","Q3-2009","JPY","Yen","6","Millions",,,70067100,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2009-Q4","Q4-2009","JPY","Yen","6","Millions",,,71358400,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q1","Q1-2010","JPY","Yen","6","Millions",,,69815600,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q2","Q2-2010","JPY","Yen","6","Millions",,,69365100,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q3","Q3-2010","JPY","Yen","6","Millions",,,71294300,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2010-Q4","Q4-2010","JPY","Yen","6","Millions",,,71357500,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q1","Q1-2011","JPY","Yen","6","Millions",,,68492100,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q2","Q2-2011","JPY","Yen","6","Millions",,,67923500,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q3","Q3-2011","JPY","Yen","6","Millions",,,70321200,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2011-Q4","Q4-2011","JPY","Yen","6","Millions",,,71736000,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q1","Q1-2012","JPY","Yen","6","Millions",,,70741000,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q2","Q2-2012","JPY","Yen","6","Millions",,,69437700,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q3","Q3-2012","JPY","Yen","6","Millions",,,70202300,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2012-Q4","Q4-2012","JPY","Yen","6","Millions",,,71758400,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q1","Q1-2013","JPY","Yen","6","Millions",,,71263000,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q2","Q2-2013","JPY","Yen","6","Millions",,,70815200,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q3","Q3-2013","JPY","Yen","6","Millions",,,72613800,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2013-Q4","Q4-2013","JPY","Yen","6","Millions",,,74123900,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q1","Q1-2014","JPY","Yen","6","Millions",,,74492200,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q2","Q2-2014","JPY","Yen","6","Millions",,,71168500,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q3","Q3-2014","JPY","Yen","6","Millions",,,72955600,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2014-Q4","Q4-2014","JPY","Yen","6","Millions",,,74459700,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q1","Q1-2015","JPY","Yen","6","Millions",,,73266300,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q2","Q2-2015","JPY","Yen","6","Millions",,,72558000,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q3","Q3-2015","JPY","Yen","6","Millions",,,73803700,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2015-Q4","Q4-2015","JPY","Yen","6","Millions",,,74582700,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q1","Q1-2016","JPY","Yen","6","Millions",,,72968100,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q2","Q2-2016","JPY","Yen","6","Millions",,,71605900,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q3","Q3-2016","JPY","Yen","6","Millions",,,72807300,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2016-Q4","Q4-2016","JPY","Yen","6","Millions",,,74388200,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q1","Q1-2017","JPY","Yen","6","Millions",,,73533800,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q2","Q2-2017","JPY","Yen","6","Millions",,,73357900,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q3","Q3-2017","JPY","Yen","6","Millions",,,73686700,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2017-Q4","Q4-2017","JPY","Yen","6","Millions",,,75885400,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q1","Q1-2018","JPY","Yen","6","Millions",,,74385800,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q2","Q2-2018","JPY","Yen","6","Millions",,,73667200,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q3","Q3-2018","JPY","Yen","6","Millions",,,74483800,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2018-Q4","Q4-2018","JPY","Yen","6","Millions",,,76490600,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q1","Q1-2019","JPY","Yen","6","Millions",,,74795700,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q2","Q2-2019","JPY","Yen","6","Millions",,,74583300,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q3","Q3-2019","JPY","Yen","6","Millions",,,75575800,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2019-Q4","Q4-2019","JPY","Yen","6","Millions",,,75302900,,
"JPN","Japan","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","2020-Q1","Q1-2020","JPY","Yen","6","Millions",,,72953100,,
"NZL","New Zealand","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q2","Q2-1987","NZD","New Zealand Dollar","6","Millions",,,8967,,
"NZL","New Zealand","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q3","Q3-1987","NZD","New Zealand Dollar","6","Millions",,,9224,,
"NZL","New Zealand","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1987-Q4","Q4-1987","NZD","New Zealand Dollar","6","Millions",,,9670,,
"NZL","New Zealand","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q1","Q1-1988","NZD","New Zealand Dollar","6","Millions",,,9008,,
"NZL","New Zealand","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q2","Q2-1988","NZD","New Zealand Dollar","6","Millions",,,9569,,
"NZL","New Zealand","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q3","Q3-1988","NZD","New Zealand Dollar","6","Millions",,,10085,,
"NZL","New Zealand","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1988-Q4","Q4-1988","NZD","New Zealand Dollar","6","Millions",,,10516,,
"NZL","New Zealand","P31DC","Households consumption expenditure (Domestic Concept)","CQR","National currency, current prices, quarterly levels","Q","Quarterly","1989-Q1","Q1-1989","NZD","New Zealand Dollar","6","Millions",,,9846,,
